item_id,knowledge_code
19326,"[246, 246, 246]"
19341,"[70, 70]"
19354,"[49, 49]"
19471,"[277]"
19478,"[219]"
19483,"[306]"
19487,"[504]"
19495,"[158]"
19512,"[49]"
19514,"[88]"
19517,"[47]"
19518,"[46]"
19519,"[208]"
19521,"[173]"
19524,"[168]"
19526,"[88]"
19528,"[352]"
19590,"[168]"
19633,"[338]"
19649,"[219]"
19667,"[168]"
19704,"[158]"
19750,"[88, 88]"
19767,"[266, 267, 266, 266]"
19795,"[269, 270, 219, 46, 219]"
19813,"[42, 43, 55, 194, 42, 194]"
19939,"[55, 194, 194]"
19965,"[40, 40, 40]"
20001,"[228, 251, 46, 118, 228]"
20051,"[134, 134, 135, 134]"
20081,"[140, 140, 145, 40, 146, 40, 140]"
20082,"[46, 46]"
20099,"[18, 18, 79, 79, 18]"
20102,"[16, 18, 18, 79]"
20110,"[55, 42, 42, 43, 55]"
20114,"[55, 42, 42, 43, 55]"
20127,"[43, 55, 42, 42, 55]"
20129,"[54, 194, 54]"
20204,"[194, 55, 194]"
20227,"[280, 158]"
20230,"[32, 361, 361, 361, 362, 363, 32]"
20287,"[55, 55]"
20346,"[343, 110]"
20410,"[227, 227]"
20443,"[15, 15]"
20585,"[1, 1]"
20680,"[46, 46]"
20706,"[78, 78]"
20783,"[132, 132]"
20795,"[136, 18, 18, 18]"
20800,"[126, 127, 54]"
20809,"[32, 32]"
20812,"[110, 111, 112, 113, 110]"
20817,"[16, 17, 18, 18, 18]"
20820,"[15, 42]"
20821,"[15, 15]"
20893,"[110, 111, 112, 113, 110]"
20911,"[145, 146, 145]"
20913,"[252, 252, 252]"
20914,"[112, 113, 110, 111, 110]"
20915,"[226, 226]"
20918,"[110, 111, 112, 113, 110]"
20925,"[158, 158, 158]"
20927,"[339, 338, 338, 338]"
20934,"[78, 221]"
20952,"[40, 40, 246]"
20955,"[40, 40, 40]"
20957,"[40, 40, 40]"
20960,"[40, 40, 40]"
20962,"[40, 40, 40]"
20964,"[40]"
20971,"[70]"
20973,"[246, 246, 246]"
20976,"[146, 145, 145]"
20980,"[320, 71]"
20981,"[137, 137, 110, 111, 112, 113, 110]"
20986,"[40, 40, 40]"
20989,"[40, 40, 40]"
20995,"[70]"
20998,"[40, 40, 40]"
21004,"[246, 246, 246]"
21007,"[69, 69, 70, 69]"
21014,"[145, 146, 145]"
21016,"[40, 40, 246]"
21017,"[40, 40, 40]"
21019,"[40, 40, 40]"
21024,"[227, 227]"
21032,"[227, 227]"
21060,"[172, 171, 228]"
21062,"[46, 47]"
21072,"[46, 172, 171, 46]"
21080,"[69]"
21111,"[40, 40, 246]"
21113,"[40, 40, 40]"
21116,"[142]"
21118,"[40, 40, 40]"
21119,"[40, 40, 209]"
21120,"[40, 40, 246]"
21124,"[40, 40, 40]"
21125,"[69, 69, 142]"
21129,"[69, 69, 40, 40, 246]"
21135,"[252, 252, 252]"
21198,"[232, 232]"
21204,"[232, 232]"
21205,"[232, 241, 232]"
21235,"[264, 232]"
21239,"[80, 81, 80, 80]"
21270,"[140, 140, 140]"
21273,"[134, 134, 135, 134]"
21274,"[69, 69, 142]"
21320,"[134, 134, 135, 134]"
21326,"[145, 146, 145]"
21343,"[78, 78]"
21382,"[227, 227]"
21491,"[139, 139, 139]"
21494,"[87, 87, 87, 87]"
21551,"[364, 364, 364]"
21554,"[265, 210]"
21556,"[370, 208]"
21557,"[320, 154]"
21562,"[136, 136]"
21563,"[126, 127, 55]"
21568,"[55, 55]"
21574,"[70, 70]"
21583,"[110, 111, 112, 113, 110]"
21622,"[335]"
21631,"[168]"
21635,"[186]"
21644,"[159]"
21658,"[221]"
21765,"[71, 254, 71]"
22048,"[55, 55]"
22066,"[127, 54, 42, 126, 42, 43, 54]"
22077,"[198, 258, 55]"
22129,"[198, 55, 55]"
22131,"[198, 54, 55]"
22150,"[279, 55, 55]"
22199,"[194, 194]"
22201,"[194, 194]"
22202,"[194, 55, 194]"
22205,"[194, 55, 194]"
22207,"[194]"
22246,"[40, 40, 40]"
22247,"[40, 40, 246]"
22248,"[172, 171, 172]"
22254,"[134, 134, 135, 134]"
22255,"[140, 140, 134, 134, 135, 140]"
22259,"[139, 139, 139]"
22260,"[87, 87, 87, 87]"
22261,"[87, 87, 87, 87]"
22268,"[134, 134, 135, 237]"
22288,"[39]"
22291,"[80]"
22292,"[80, 81, 80, 80]"
22293,"[80, 81, 80, 80]"
22295,"[32, 32]"
22296,"[32, 32]"
22297,"[132, 132]"
22298,"[55, 55]"
22299,"[55, 55]"
22300,"[80, 79, 79, 80, 81, 54]"
22301,"[79, 79, 18, 18, 79]"
22302,"[79, 79, 18, 18, 79]"
22303,"[79, 18, 18, 79, 18]"
22304,"[79, 79, 79]"
22305,"[79, 79, 79]"
22306,"[18, 18, 18]"
22307,"[18, 18, 79, 79, 79]"
22308,"[18, 18, 16, 18]"
22309,"[18, 79, 79, 18, 18]"
22316,"[79]"
22317,"[55, 55]"
22319,"[55, 55]"
22320,"[55, 55]"
22321,"[55, 55]"
22322,"[55, 55]"
22323,"[55, 55]"
22331,"[192, 192, 193]"
22334,"[193]"
22337,"[54, 55, 54]"
22340,"[55, 55]"
22344,"[55, 55]"
22348,"[55, 190, 55]"
22349,"[55, 190, 55]"
22351,"[55, 279, 279]"
22352,"[55, 279, 55]"
22354,"[194, 55, 194]"
22355,"[54, 55, 194]"
22358,"[134, 134, 135, 55, 55]"
22369,"[55]"
22375,"[55, 55]"
22384,"[64, 65, 251]"
22389,"[46, 47]"
22392,"[209, 209]"
22393,"[118, 69, 69, 221]"
22409,"[1, 226, 226]"
22414,"[227, 227]"
22423,"[278, 55]"
22426,"[55, 278, 55]"
22428,"[278, 55, 55]"
22430,"[64, 65, 251]"
22433,"[232, 232]"
22434,"[232, 232]"
22435,"[87, 87, 152, 151, 152, 87, 139]"
22436,"[55, 55]"
22438,"[147, 148, 147, 147]"
22440,"[239, 239]"
22441,"[55, 55]"
22443,"[147, 148, 147, 147]"
22451,"[232, 232]"
22455,"[134, 134, 135, 134]"
22458,"[78, 19]"
22459,"[134, 134, 135, 134]"
22461,"[78, 239]"
22467,"[134, 134, 135, 134]"
22468,"[140, 140, 140]"
22469,"[134, 134, 135, 134]"
22470,"[134, 134, 135, 134]"
22471,"[78, 233]"
22472,"[135, 134, 134, 134]"
22474,"[134, 134, 135, 134]"
22483,"[134, 134, 135, 134]"
22484,"[135, 134, 134, 134]"
22485,"[134, 134, 135, 134]"
22486,"[134, 135, 134, 134]"
22492,"[87, 87, 87, 105]"
22495,"[87, 87, 87, 87]"
22502,"[87, 87, 87, 215, 215, 87]"
22503,"[215, 215, 87]"
22504,"[87, 87, 87, 87]"
22505,"[139, 139, 139]"
22547,"[80, 81, 80, 80]"
22554,"[15, 201, 79]"
22556,"[54, 55, 55]"
22566,"[136, 18]"
22572,"[79, 79, 79]"
22578,"[284, 284]"
22580,"[79, 79, 18]"
22583,"[284, 284]"
22586,"[244, 284]"
22587,"[18, 18, 136, 18]"
22593,"[55, 55]"
22603,"[55, 55]"
22607,"[55, 79, 79, 55]"
22617,"[55, 79, 79, 55]"
22619,"[55, 55]"
22621,"[79, 79, 55, 55]"
22623,"[42, 42, 43, 55, 55]"
22624,"[55, 42, 42, 43, 55]"
22625,"[55, 55]"
22626,"[55, 79, 79, 55]"
22628,"[55, 55]"
22629,"[55, 79, 79, 55]"
22630,"[55, 79, 79, 55]"
22631,"[55, 134, 134, 135, 55]"
22632,"[55, 55]"
22633,"[55, 42, 42, 43, 55]"
22634,"[55, 42, 42, 43, 55]"
22635,"[55, 42, 42, 43, 55]"
22636,"[55, 55]"
22637,"[42, 43, 55, 42, 42]"
22638,"[42, 43, 55, 42, 55]"
22639,"[55, 42, 42, 43, 55]"
22640,"[55, 42, 42, 43, 55]"
22641,"[43, 55, 42, 42, 55]"
22642,"[55, 42, 42, 43, 55]"
22650,"[32, 55, 32]"
22651,"[123, 124, 15]"
22652,"[124, 55, 123, 55]"
22653,"[123, 124, 55, 55]"
22656,"[278, 225]"
22657,"[55, 278, 55]"
22658,"[55, 278, 55]"
22659,"[55, 55]"
22661,"[55, 55]"
22662,"[55, 55]"
22663,"[55]"
22664,"[55, 55]"
22665,"[55, 42, 42, 43, 55]"
22666,"[55, 55]"
22667,"[55, 55]"
22668,"[55, 55]"
22669,"[55, 55]"
22670,"[55, 279, 55]"
22673,"[55, 55]"
22674,"[55, 55]"
22677,"[55, 55]"
22678,"[55, 55]"
22679,"[55, 55]"
22680,"[55, 190, 55]"
22683,"[55, 55]"
22684,"[55, 55]"
22685,"[194, 54, 185]"
22688,"[190, 190, 190]"
22690,"[55, 190, 55]"
22691,"[279]"
22692,"[55, 190, 55]"
22694,"[55, 190, 55]"
22695,"[55, 190, 55]"
22696,"[55, 190, 55]"
22697,"[55, 190, 55]"
22698,"[55, 190, 55]"
22699,"[55]"
22702,"[257, 257, 279]"
22703,"[257, 257, 190]"
22704,"[55, 279, 55]"
22705,"[279, 55, 279]"
22706,"[279, 55, 279]"
22707,"[55, 279, 55]"
22708,"[279, 55, 55]"
22709,"[279, 55, 190]"
22710,"[279, 55, 55]"
22711,"[55, 279, 55]"
22712,"[54, 279, 279]"
22714,"[191, 191, 191, 184, 184, 191]"
22715,"[191, 191, 191, 191]"
22716,"[191, 191, 191, 194]"
22718,"[191, 191, 191, 191]"
22719,"[191, 191, 191, 184, 184, 184]"
22720,"[55, 194, 194]"
22721,"[55, 194, 55]"
22722,"[55, 194, 194]"
22723,"[55, 194, 194]"
22724,"[55, 194, 194]"
22725,"[55, 194, 55]"
22726,"[55, 18, 18, 194]"
22727,"[55, 194, 194]"
22731,"[80, 81, 80, 80]"
22732,"[80, 81, 80, 80]"
22733,"[55, 55]"
22735,"[55, 55]"
22736,"[55, 55]"
22759,"[55, 79, 79, 55]"
22760,"[112, 113, 110, 111, 110]"
22761,"[226, 226]"
22763,"[227, 227]"
22767,"[215, 215, 143, 215]"
22768,"[232, 232]"
22769,"[241, 241]"
22771,"[55, 79, 79, 55]"
22772,"[190, 18, 54, 18, 279]"
22797,"[1, 1]"
22811,"[168]"
22815,"[47]"
22816,"[168]"
22870,"[42, 42, 43, 55]"
22871,"[185, 185]"
22872,"[186, 187, 188, 186]"
22874,"[55, 55]"
22876,"[194, 194]"
22879,"[154, 298]"
22881,"[218, 218]"
22886,"[218, 80]"
22887,"[135, 134, 134, 134]"
22888,"[70, 69, 69, 70]"
22889,"[15, 15]"
22890,"[142, 140, 40, 142, 140, 40, 246, 246, 142]"
22891,"[193, 193, 193]"
22893,"[189, 189, 189, 189]"
22894,"[221, 172, 171, 222, 118, 220, 221]"
22896,"[202, 202, 54]"
22898,"[48, 48, 80]"
22899,"[201, 18, 18, 32]"
22902,"[132, 132]"
22904,"[17, 16, 18]"
22909,"[18, 18, 16, 136, 18]"
22912,"[18, 18, 136, 79]"
22914,"[79, 79, 79]"
22916,"[136, 18, 18, 54]"
22922,"[158]"
22923,"[158]"
22924,"[87]"
22925,"[158]"
22927,"[87]"
22928,"[96]"
22929,"[165]"
22930,"[134]"
22931,"[69]"
22933,"[139]"
22934,"[158]"
22935,"[158]"
22936,"[158]"
22939,"[158]"
22940,"[165]"
22941,"[158]"
22942,"[96]"
22943,"[158]"
22945,"[165]"
22947,"[158]"
22949,"[158]"
22951,"[158]"
22952,"[158]"
22953,"[158]"
22955,"[142]"
22957,"[158]"
22959,"[165]"
22961,"[158]"
22962,"[158]"
22964,"[158]"
22966,"[55]"
22967,"[165]"
22968,"[165]"
22971,"[140]"
22977,"[158]"
22979,"[352]"
22980,"[165]"
22981,"[134]"
22984,"[165]"
22985,"[55]"
22986,"[165]"
22987,"[165]"
22988,"[165]"
22989,"[202]"
22990,"[165]"
22991,"[44]"
22993,"[352]"
22995,"[165]"
22997,"[80]"
22999,"[78]"
23001,"[165]"
23003,"[364]"
23005,"[165]"
23009,"[64]"
23037,"[246, 246, 246]"
23038,"[401, 168]"
23041,"[40, 40, 40]"
23079,"[259]"
23127,"[96]"
23149,"[110, 111, 112, 113, 110]"
23155,"[18, 79, 79, 18, 18]"
23156,"[134, 134, 135, 134]"
23268,"[172]"
23281,"[134]"
23293,"[352]"
23303,"[172]"
23309,"[168]"
23336,"[165]"
23339,"[165]"
23343,"[155]"
23346,"[140]"
23388,"[46]"
23389,"[142]"
23391,"[142]"
23434,"[134, 135, 134, 134]"
23435,"[134, 135, 134, 134]"
23437,"[134, 134, 135, 134]"
23438,"[134, 134, 135, 134]"
23441,"[40, 40, 40]"
23442,"[135, 134, 134, 134]"
23466,"[415, 168]"
23478,"[214]"
23482,"[69]"
23558,"[42, 42, 43, 225]"
23560,"[55, 42, 126, 42, 43, 127, 55]"
23572,"[12, 13, 142]"
23580,"[311, 312, 168]"
23586,"[326, 327, 326]"
23602,"[352, 353, 352]"
23617,"[352, 353, 352]"
23619,"[134, 134, 135, 134]"
23622,"[168]"
23633,"[142]"
23717,"[18]"
23741,"[135, 134, 134, 134]"
23766,"[273, 273]"
23838,"[225, 225]"
23873,"[15, 79, 79, 15]"
23892,"[87, 87, 87, 87]"
23910,"[55, 55]"
23924,"[18, 18, 16, 136, 18]"
23954,"[230, 230]"
23979,"[54, 54]"
23984,"[168]"
23987,"[168]"
24011,"[352]"
24013,"[352]"
24016,"[168]"
24020,"[168]"
24122,"[55, 55]"
24166,"[136, 18]"
24200,"[18, 18, 79, 79, 18]"
24204,"[55, 42, 42, 43, 55]"
24209,"[132, 132]"
24211,"[16, 136, 18]"
24226,"[18, 18, 136, 18]"
24227,"[246, 246, 246]"
24256,"[264, 232]"
24257,"[71, 71, 71]"
24261,"[54, 54]"
24265,"[194, 55, 194]"
24268,"[1, 1]"
24270,"[208, 47]"
24279,"[340, 273]"
24285,"[70, 70]"
24292,"[40, 40, 40]"
24295,"[142, 142, 70, 142]"
24299,"[229, 208]"
24314,"[113, 110, 111, 112, 110]"
24317,"[139]"
24318,"[110, 111, 112, 113, 110]"
24367,"[168]"
24393,"[42, 42, 43, 42]"
24396,"[54, 42, 126, 42, 43, 127, 54]"
24532,"[49, 210]"
24566,"[42, 43, 55, 42, 42]"
24587,"[40, 40, 246]"
24593,"[32, 132]"
24612,"[168]"
24683,"[109, 109]"
24691,"[154, 320, 71]"
24697,"[178, 88, 88]"
24701,"[49, 221]"
24720,"[140, 140, 140]"
24728,"[266, 266, 267, 266]"
24768,"[439, 440, 214]"
24778,"[225, 225]"
24785,"[19, 204, 205, 19]"
24792,"[142, 142, 142]"
24800,"[193, 193, 193]"
24804,"[311, 312, 168]"
24806,"[40, 40, 40]"
24821,"[221, 222, 221]"
24880,"[110, 111, 112, 113, 110]"
24918,"[40, 40, 40]"
24956,"[224]"
24977,"[224]"
24994,"[266]"
24995,"[225]"
24996,"[225]"
25001,"[225]"
25006,"[224]"
25009,"[266]"
25016,"[225]"
25025,"[266]"
25032,"[18, 79, 79, 18, 18]"
25043,"[194, 54, 194]"
25046,"[225]"
25052,"[225]"
25090,"[54, 190, 279]"
25099,"[40, 40, 246]"
25180,"[132, 132, 132]"
25192,"[140, 140, 140]"
25203,"[224, 224]"
25204,"[224, 224]"
25207,"[266, 267, 266, 266]"
25233,"[165]"
25234,"[246]"
25235,"[88]"
25279,"[352]"
25284,"[352]"
25289,"[326]"
25293,"[352]"
25311,"[78]"
25315,"[352]"
25326,"[168]"
25498,"[40, 40, 40]"
25520,"[111, 112, 113, 110, 110]"
25523,"[210, 265, 210]"
25550,"[43, 55, 42, 42, 55]"
25630,"[110, 111, 112, 113, 110]"
25634,"[338, 338, 339, 219]"
25667,"[246, 246, 45, 246]"
25674,"[79, 79, 18, 18, 79]"
25677,"[55, 194, 55]"
25707,"[79, 79, 18, 18, 18]"
25745,"[412]"
25751,"[168]"
25754,"[168]"
25784,"[168]"
25849,"[168]"
25857,"[168]"
25892,"[18, 18, 79, 79, 18]"
25898,"[40, 40, 246]"
25906,"[18, 79, 79, 18, 79]"
25908,"[54, 54]"
25909,"[55, 55]"
25928,"[46, 46]"
25931,"[227, 227]"
25935,"[18, 79, 18, 79, 136, 18]"
25936,"[54, 54]"
25937,"[55, 55]"
25938,"[194, 55, 194]"
25953,"[54, 55, 54]"
25960,"[110, 111, 112, 113, 110]"
25967,"[190, 190]"
25984,"[190, 279]"
26067,"[165, 165]"
26071,"[140, 140, 140]"
26295,"[246, 246, 246]"
26314,"[88, 88]"
26334,"[224, 224]"
26346,"[172, 171, 220, 220]"
26392,"[40, 40, 40]"
26408,"[79, 79, 79]"
26411,"[18, 18, 79, 79, 79]"
26417,"[55, 55]"
26687,"[134, 134, 135, 140, 140, 134]"
26704,"[336, 336, 352]"
26711,"[266, 267, 266, 266]"
26720,"[341, 78, 341, 342, 227]"
26725,"[40, 40, 246]"
26728,"[18, 18, 17, 136, 18]"
26788,"[248, 247, 250]"
26790,"[166, 167, 166]"
26796,"[225, 225]"
26801,"[40, 40, 40]"
26805,"[224, 224]"
26812,"[134]"
26817,"[71, 254, 71]"
26820,"[154, 298]"
26824,"[320, 298]"
26826,"[110, 111, 112, 113, 110]"
26828,"[259]"
26862,"[246, 246, 246]"
26870,"[78, 78]"
26877,"[45, 45]"
26880,"[250, 250]"
26930,"[70, 70]"
26946,"[271, 271]"
27003,"[266, 267, 266, 225]"
27005,"[225, 225]"
27007,"[225, 225]"
27009,"[266, 267, 266, 266]"
27010,"[266, 267, 266, 266]"
27011,"[266, 266, 267, 266]"
27012,"[266, 267, 266, 266]"
27013,"[266, 267, 266, 266]"
27018,"[225, 225]"
27020,"[266, 267, 266, 266]"
27028,"[266, 267, 266, 266]"
27068,"[246, 246, 246]"
27107,"[271, 271]"
27116,"[70, 70]"
27161,"[55, 185, 55]"
27204,"[40, 40, 40]"
27230,"[134, 135, 140, 140, 134, 134]"
27279,"[55, 55]"
29066,"[194, 55]"
29088,"[296, 297, 296, 295, 246]"
29089,"[298, 298, 71]"
29107,"[186, 187, 188, 186]"
29114,"[387, 388, 42]"
29147,"[168]"
29161,"[132]"
29169,"[246, 246, 246]"
29246,"[159]"
29250,"[71]"
29255,"[173]"
29490,"[266]"
29491,"[352]"
29500,"[64]"
29515,"[42, 42, 43, 55, 55]"
29516,"[190, 55, 55]"
29517,"[279, 279]"
29518,"[194, 55, 194]"
29529,"[193]"
29537,"[263]"
29539,"[168]"
29542,"[352]"
29941,"[364]"
29955,"[225]"
30086,"[40]"
30089,"[44]"
30105,"[209]"
30111,"[18]"
30113,"[55]"
30114,"[55]"
30115,"[54]"
30123,"[168]"
30127,"[326]"
30137,"[142]"
30171,"[225]"
30182,"[326]"
31373,"[134]"
31375,"[208]"
31380,"[140]"
31779,"[134]"
31967,"[69]"
31989,"[134]"
32029,"[246]"
32030,"[69]"
32034,"[87]"
32035,"[18]"
32037,"[54]"
32038,"[55]"
32039,"[190]"
32040,"[55]"
32077,"[40]"
32088,"[55]"
32144,"[55]"
32147,"[194]"
36678,"[134]"
36694,"[338]"
36699,"[46]"
36706,"[251]"
36715,"[239]"
36733,"[78]"
36734,"[209]"
36735,"[165]"
37839,"[341]"
37886,"[71]"
37897,"[221]"
37962,"[224]"
37963,"[40]"
37965,"[110]"
37967,"[32]"
37974,"[225]"
37975,"[166]"
38013,"[49]"
38086,"[88]"
38313,"[109]"
38317,"[142]"
38322,"[326]"
38324,"[352]"
38337,"[246]"
38494,"[263]"
38557,"[134]"
38585,"[246]"
38619,"[224]"
38668,"[246]"
38702,"[224]"
38730,"[110]"
38769,"[246]"
38780,"[45]"
38787,"[49]"
38788,"[158]"
38891,"[338]"
39057,"[110]"
39068,"[221]"
39099,"[194]"
39107,"[221]"
39596,"[331, 332, 40]"
39597,"[297, 296, 295, 296, 246]"
39606,"[134, 134, 135, 134]"
39633,"[179, 69]"
39640,"[335, 133]"
39647,"[71, 71, 71]"
39648,"[71, 71, 71]"
39657,"[186, 187, 188, 186]"
39685,"[384, 197, 196, 196, 54]"
39686,"[32, 361, 361, 361, 387]"
39693,"[386, 386, 386, 386, 386]"
39694,"[396, 394, 395, 42]"
39695,"[473, 473, 136]"
39700,"[378, 377, 387]"
39708,"[199, 200, 387, 388, 42]"
39715,"[400, 400, 400, 408]"
39724,"[427, 427, 54]"
39729,"[464, 464, 465, 194]"
39731,"[193, 193, 193]"
39732,"[464, 465, 464, 42]"
39736,"[385, 32]"
39737,"[386, 386, 386, 386, 79]"
39738,"[386, 386, 386, 386, 15]"
39740,"[361, 361, 361, 32, 408]"
39741,"[45]"
39743,"[252]"
39744,"[411, 409, 410, 387]"
39745,"[273]"
39746,"[464, 464, 465, 55]"
39747,"[273]"
39748,"[273]"
39749,"[403, 404, 404, 405, 202]"
39750,"[189]"
39753,"[403, 404, 404, 405, 55]"
39759,"[44]"
39762,"[227]"
39763,"[474, 475, 185]"
39767,"[227]"
39769,"[227]"
39770,"[159]"
39772,"[133]"
39773,"[142]"
39776,"[252]"
39778,"[246]"
39782,"[477, 478, 253]"
39787,"[357, 253]"
39788,"[479, 480, 44]"
39790,"[479, 480, 227]"
39792,"[483, 484, 280]"
39794,"[118]"
39797,"[485, 387]"
39799,"[485, 32]"
39801,"[485, 387]"
39803,"[485, 80]"
39807,"[485, 32]"
39809,"[485, 387]"
39824,"[486, 487, 345]"
39825,"[488, 489, 253]"
39828,"[488, 489, 248]"
39830,"[486, 487, 253]"
39832,"[165]"
39833,"[274, 275, 335]"
39837,"[159]"
39840,"[159]"
39841,"[159]"
39851,"[227]"
39871,"[252]"
39877,"[110]"
39878,"[110]"
39881,"[113]"
39882,"[252]"
39883,"[96]"
39900,"[168]"
39902,"[168]"
39903,"[168]"
39904,"[168]"
39905,"[252]"
39912,"[168]"
39913,"[221]"
39914,"[168]"
39915,"[159]"
39916,"[168]"
39920,"[168]"
39921,"[412]"
39923,"[227]"
39927,"[172]"
39929,"[80]"
39938,"[69]"
39940,"[69]"
39941,"[69]"
39945,"[155]"
39949,"[155]"
39953,"[55]"
39954,"[69]"
39956,"[189]"
39961,"[71]"
39962,"[142]"
39964,"[69]"
39966,"[168]"
39967,"[69]"
39969,"[84]"
39970,"[84]"
39971,"[84]"
39972,"[84]"
39973,"[142]"
39974,"[142]"
39975,"[142]"
39978,"[157]"
39979,"[142]"
39980,"[168]"
39981,"[142]"
39982,"[70]"
39984,"[69]"
39985,"[142]"
39986,"[69]"
39987,"[110]"
39988,"[142]"
39989,"[142]"
39991,"[232]"
39993,"[232]"
39998,"[96]"
40003,"[96]"
40005,"[158]"
40011,"[208]"
40012,"[227]"
40013,"[83]"
40014,"[227]"
40015,"[387]"
40016,"[256]"
40017,"[32]"
40020,"[80]"
40021,"[387]"
40022,"[256]"
40023,"[221]"
40032,"[173]"
40033,"[168]"
40036,"[44]"
40038,"[159]"
40039,"[168]"
40040,"[345]"
40041,"[159]"
40436,"[266]"
40449,"[134]"
40452,"[246]"
40454,"[142]"
40477,"[134]"
40509,"[266]"
40971,"[1, 1]"
40975,"[266, 267, 266, 266]"
40976,"[276, 276, 19, 19, 19]"
43100,"[79]"
43101,"[190]"
43118,"[55]"
43157,"[110]"
43205,"[246]"
43208,"[110]"
43214,"[1]"
43219,"[15]"
43220,"[55]"
44572,"[233]"
44591,"[55]"
44768,"[55]"
44771,"[55]"
45889,"[87]"
45912,"[87]"
45916,"[277]"
46086,"[55]"
46092,"[134]"
46093,"[134]"
46094,"[134]"
46097,"[1]"
46098,"[225]"
46322,"[55]"
46479,"[132]"
46556,"[79]"
46559,"[55]"
46632,"[55]"
46735,"[46]"
46739,"[87]"
46740,"[79]"
46742,"[55]"
46743,"[55]"
46744,"[55]"
46745,"[54]"
46816,"[227]"
46865,"[18]"
46991,"[165]"
46993,"[134]"
47024,"[134]"
47040,"[246]"
47056,"[209]"
47057,"[228]"
47066,"[55]"
47067,"[256]"
47092,"[39]"
47101,"[145]"
47128,"[55]"
47221,"[246]"
47222,"[338]"
47223,"[110]"
47224,"[227]"
47230,"[55]"
47249,"[225]"
47265,"[78]"
47365,"[18]"
47380,"[54]"
47382,"[279]"
47388,"[194]"
47423,"[55]"
47424,"[194]"
47430,"[32]"
47431,"[246]"
47432,"[246]"
47434,"[246]"
47435,"[246]"
47436,"[246]"
47437,"[246]"
47438,"[246]"
47439,"[253]"
47441,"[246]"
47442,"[40]"
47443,"[246]"
47444,"[246]"
47447,"[87]"
47448,"[139]"
47449,"[134]"
47450,"[134]"
47451,"[134]"
47452,"[134]"
47453,"[113]"
47454,"[139]"
47455,"[134]"
47456,"[140]"
47457,"[134]"
47460,"[140]"
47465,"[139]"
47468,"[215]"
47469,"[139]"
47471,"[87]"
47472,"[69]"
47473,"[69]"
47474,"[227]"
47475,"[248]"
47477,"[133]"
47479,"[142]"
47480,"[32]"
47481,"[227]"
47482,"[71]"
47483,"[71]"
47484,"[71]"
47487,"[79]"
47489,"[71]"
47491,"[71]"
47492,"[189]"
47494,"[186]"
47495,"[54]"
47502,"[186]"
47506,"[298]"
47507,"[298]"
47508,"[80]"
47513,"[132]"
47514,"[15]"
47515,"[32]"
47516,"[32]"
47517,"[42]"
47518,"[386]"
47519,"[18]"
47520,"[18]"
47521,"[18]"
47522,"[18]"
47523,"[79]"
47524,"[18]"
47525,"[42]"
47526,"[18]"
47527,"[15]"
47528,"[18]"
47529,"[18]"
47530,"[79]"
47531,"[79]"
47532,"[18]"
47533,"[18]"
47534,"[55]"
47535,"[55]"
47536,"[79]"
47537,"[55]"
47539,"[185]"
47540,"[18]"
47541,"[79]"
47570,"[55]"
47571,"[55]"
47572,"[55]"
47598,"[55]"
47599,"[55]"
47604,"[185]"
47605,"[266]"
47610,"[248]"
47619,"[193]"
47620,"[193]"
47621,"[49]"
47622,"[335]"
47623,"[412]"
47624,"[356]"
47626,"[80]"
47627,"[227]"
47629,"[80]"
47630,"[387]"
47631,"[387]"
47632,"[387]"
47633,"[32]"
47634,"[32]"
47635,"[387]"
47637,"[80]"
47638,"[32]"
47639,"[32]"
47640,"[387]"
47641,"[387]"
47642,"[253]"
47653,"[485]"
47654,"[248]"
47655,"[248]"
47656,"[253]"
47659,"[253]"
47664,"[110]"
47665,"[335]"
47666,"[227]"
47667,"[227]"
47668,"[227]"
47669,"[227]"
47670,"[335]"
47671,"[335]"
47672,"[335]"
47673,"[252]"
47674,"[110]"
47675,"[110]"
47676,"[300]"
47677,"[300]"
47678,"[300]"
47679,"[300]"
47680,"[71]"
47681,"[252]"
47683,"[110]"
47684,"[110]"
47685,"[252]"
47686,"[210]"
47687,"[252]"
47688,"[110]"
47689,"[300]"
47690,"[110]"
47692,"[110]"
47693,"[110]"
47694,"[110]"
47695,"[110]"
47697,"[110]"
47698,"[110]"
47699,"[110]"
47700,"[110]"
47701,"[110]"
47702,"[110]"
47703,"[246]"
47704,"[40]"
47705,"[246]"
47706,"[40]"
47707,"[40]"
47709,"[246]"
47710,"[246]"
47712,"[246]"
47713,"[40]"
47715,"[246]"
47716,"[69]"
47717,"[40]"
47718,"[246]"
47720,"[246]"
47722,"[47]"
47723,"[246]"
47724,"[40]"
47725,"[246]"
47726,"[246]"
47727,"[145]"
47728,"[165]"
47730,"[246]"
47731,"[110]"
47732,"[134]"
47734,"[87]"
47736,"[139]"
47737,"[87]"
47738,"[87]"
47739,"[134]"
47740,"[134]"
47741,"[134]"
47743,"[134]"
47744,"[134]"
47745,"[134]"
47746,"[134]"
47747,"[134]"
47748,"[134]"
47749,"[134]"
47750,"[87]"
47752,"[134]"
47753,"[134]"
47754,"[134]"
47755,"[134]"
47767,"[19]"
47769,"[87]"
47771,"[139]"
47773,"[19]"
47774,"[44]"
47775,"[142]"
47776,"[335]"
47777,"[227]"
47779,"[335]"
47780,"[227]"
47781,"[227]"
47783,"[248]"
47785,"[193]"
47786,"[256]"
47788,"[71]"
